source_id,true_cluster,mass_msun,evolved,phot_g_mean_mag,bp_rp,parallax,parallax_error,pmra,pmdec,g_mag_error,parallax_over_error,abs_G,gmm_label,gmm_cluster_name
SIM-Pleiades-0068,Pleiades,0.3350310645006987,False,15.290736059523653,1.319886671158668,7.509802159369309,0.0974631288984235,20.112672594854768,-46.1982491260062,0.0020093412595373,77.05275055550554,9.668878539334134,0,Pleiades
SIM-Pleiades-0069,Pleiades,0.3718049706673856,False,14.810725492805108,1.2052900511891906,7.459704361791594,0.0771694591594176,19.617548101422106,-46.98282061337633,0.0014056486386472,96.6665367756595,9.174333573474932,0,Pleiades
SIM-Pleiades-0070,Pleiades,0.2196991019882984,False,17.651206112951378,1.8589156648090572,7.30219650757716,0.368301217034493,21.36230244291952,-45.32284455614666,0.0100490365110347,19.82669665436723,11.968473692755126,0,Pleiades
SIM-Pleiades-0071,Pleiades,0.3197727676965483,False,15.543724180706736,1.3920663624561975,7.528001387080572,0.1125433506445382,20.08331688162676,-45.30870340303406,0.0024491810604656,66.88979263517164,9.927122632909928,0,Pleiades
SIM-Pleiades-0072,Pleiades,0.2626323252162538,False,16.631086425431466,1.6376384232925476,7.219353567614109,0.178291881269351,18.24962633944176,-44.72336706985609,0.0043668465370227,40.4917684205015,10.923577984895461,0,Pleiades
SIM-Pleiades-0073,Pleiades,0.3201848787938596,False,15.587417532825574,1.3799321337610444,7.324479518920996,0.1153288399619239,18.99097334787042,-46.049031163447225,0.0025304244988894,63.509522174498514,9.911301377552428,0,Pleiades
SIM-Pleiades-0074,Pleiades,0.2132279840135602,False,17.78275932740407,1.922851022937571,6.952178751589457,0.3944349229253674,20.79699550722776,-45.67226618000982,0.010833047687761,17.625667372523466,11.993363977339367,0,Pleiades
SIM-Pleiades-0075,Pleiades,0.4328820677245943,False,14.047403564614658,1.0414675340206776,7.425664865306156,0.0657107433080322,20.11901914952927,-44.40707246371168,0.001023691443601,113.00533963672991,8.401080288504764,0,Pleiades
SIM-Pleiades-0076,Pleiades,0.3168150540095578,False,15.602591417462872,1.3901866461511023,7.369021213824754,0.1161788125090663,18.783687577011303,-46.96372692261996,0.0025552153648477,63.42827108212778,9.939640451287147,0,Pleiades
SIM-Pleiades-0077,Pleiades,0.183151286291416,False,18.74876986975048,2.142746652023577,7.657231893663735,0.6353576645328258,19.920961197937277,-43.71070904066709,0.0180607299359847,12.051844687030014,13.169128867668627,0,Pleiades
SIM-Pleiades-0078,Pleiades,0.2840920175619443,False,16.16316540608065,1.5386807159888911,7.510081692312831,0.1501929387389106,20.207407410934508,-46.65887627665934,0.0035472940465515,50.0028946458532,10.54138871182567,0,Pleiades
SIM-Pleiades-0079,Pleiades,0.3541382119426166,False,15.083508473397185,1.260350269762361,7.348338789374521,0.0850113212221917,20.074271466567,-44.58036937773166,0.0016461635356472,86.43953162624511,9.414454327899783,0,Pleiades
SIM-Pleiades-0080,Pleiades,0.3686466471092817,False,14.85533209376201,1.2149790469836692,7.35534361833054,0.0778033572230861,20.04129321246578,-45.31348878968415,0.0014267785741028,94.5376122683307,9.188346925754784,0,Pleiades
SIM-Pleiades-0081,Pleiades,0.2410982576635428,False,17.198018687809927,1.7479693461397448,7.281235784579429,0.2476740597761651,20.50967446948739,-46.133203069848655,0.0064302217932849,29.39845937503439,11.509044161900329,0,Pleiades
SIM-Pleiades-0082,Pleiades,0.2012306158451774,False,18.070118181275205,2.039104362240292,6.865061904204853,0.472841070635593,19.429499818620307,-46.93839176189581,0.0131852321190677,14.518751289892894,12.253340470008238,0,Pleiades
SIM-Pleiades-0083,Pleiades,0.2987757956310353,False,15.929601326537306,1.4667136227436957,7.242828483167558,0.1356042113158508,19.299253872028896,-45.4066902045115,0.0031217894967123,53.4115306072426,10.229142330688159,0,Pleiades
SIM-Pleiades-0084,Pleiades,0.3452554322255032,False,15.152045217631311,1.287110717670718,7.33674989843768,0.0890814288552619,20.6701377124754,-45.28115932702373,0.0017648750082784,82.36003836847202,9.479563791211712,0,Pleiades
SIM-Pleiades-0085,Pleiades,0.2616964079048525,False,16.72189571764169,1.6343448901162778,6.934656053874739,0.1836074092980323,20.44762570468058,-45.75105771100165,0.0045218827711926,37.76893361976682,10.927020346340301,0,Pleiades
SIM-Pleiades-0086,Pleiades,0.1817455833750612,False,18.71090476859499,2.161007693054501,6.886970895940936,0.6343577240225169,22.475008671787027,-45.21278506394732,0.0180307317206755,10.856604460130258,12.901046006986842,0,Pleiades
SIM-Pleiades-0087,Pleiades,0.298134456050395,False,15.95922333261115,1.4590819181309622,7.426134949304281,0.1375947907879397,20.57773243332855,-46.00003648403575,0.0031798480646482,53.971047208824906,10.313037517879026,0,Pleiades
SIM-Pleiades-0088,Pleiades,0.3592559235921619,False,14.917343703052545,1.2428914982911436,7.530334313651524,0.0787301575281014,20.05983191590448,-44.84224470636065,0.0014576719176033,95.64739294423103,9.301414989999689,0,Pleiades
SIM-Pleiades-0089,Pleiades,0.443009699085906,False,13.996745193067426,1.0185670387875183,7.1192385391420325,0.0649446809713581,20.130573401617934,-44.31659984961932,0.0009981560323786,109.62004020439733,8.258912916916305,0,Pleiades
SIM-Pleiades-0090,Pleiades,0.4959960148591119,False,13.370676833062744,0.9041336027465592,7.354506161010816,0.0555708952827875,20.026626317178824,-45.857355111090015,0.0006856965094262,132.344568565711,7.703444413656873,0,Pleiades
SIM-Pleiades-0091,Pleiades,0.2225719214266351,False,17.513354948390713,1.8832791128195183,7.216003346160614,0.3282413017569545,18.64864922230255,-45.72869495812636,0.0088472390527086,21.983837218339108,11.804838578002181,0,Pleiades
SIM-Pleiades-0092,Pleiades,0.3814519432254276,False,14.718762927726353,1.178477631662638,7.0713514978350185,0.0757606150914947,19.75515007933519,-44.37810546105849,0.0013586871697164,93.33809512099495,8.96627505467326,0,Pleiades
SIM-Pleiades-0093,Pleiades,0.327769898295195,False,15.436370830239786,1.349625695366393,7.483940841477506,0.1062035596502904,19.366927908605124,-46.50447223582499,0.0022642704898001,70.46789077617365,9.807022559547057,0,Pleiades
SIM-Pleiades-0094,Pleiades,0.4808674734342284,False,13.581191337585198,0.9350200889669308,7.195696563689991,0.0587243166926945,20.172156487056693,-45.98506456848448,0.0007908105564231,122.5335085863189,7.866555543767145,0,Pleiades
SIM-Pleiades-0095,Pleiades,0.2621759585747957,False,16.639807132415516,1.624268824440709,7.4894102927729405,0.1782798481195418,19.94334413248377,-46.44418311864583,0.0043664955701533,42.009292535133156,11.012045248498197,0,Pleiades
SIM-Pleiades-0096,Pleiades,0.4109244417954553,False,14.275778097334648,1.0954111646259113,7.4177903507943,0.069174692635984,19.753565947776988,-45.12979942653735,0.0011391564211994,107.23271861616684,8.62715087078249,0,Pleiades
SIM-Pleiades-0097,Pleiades,0.2607023576922253,False,16.61507168865796,1.6449410041725676,7.389197852050862,0.1768035342324531,19.62582181487075,-44.13490686805896,0.0043234364151132,41.79327005044982,10.958058165249014,0,Pleiades
SIM-Pleiades-0098,Pleiades,0.203453982026051,False,18.05123379907292,1.9860921488770056,7.350065743261299,0.4676292729176203,20.283933015729943,-46.96227051164404,0.0130288781875286,15.717719503321426,12.382689917492476,0,Pleiades
SIM-Pleiades-0099,Pleiades,0.4723155204914079,False,13.648847135902315,0.9501257032676902,7.118767628312095,0.0597346358674821,20.284347925739876,-45.508948518687234,0.0008244878622494,119.17319867998654,7.910871220274867,0,Pleiades
SIM-Pleiades-0100,Pleiades,0.2025154428276178,False,18.08356897499578,1.9627998510714124,7.775231424178893,0.469891873974652,19.581765059658068,-42.95814320036898,0.0130967562192395,16.546852275632933,12.537135596768683,0,Pleiades
SIM-Pleiades-0101,Pleiades,0.208583964099608,False,17.930415392308245,1.9633971392353848,7.368008110423693,0.4332471136713296,19.94392268882214,-45.444283252009136,0.0119974134101398,17.006479392297162,12.267165868527938,0,Pleiades
SIM-Pleiades-0102,Pleiades,0.1594291412806567,False,19.46571852610509,2.3119550588197493,7.741472857952194,0.9945193761639232,19.196944125347525,-44.29526614875706,0.0298173125387974,7.784134772529755,13.9098365034398,0,Pleiades
SIM-Pleiades-0103,Pleiades,0.1500691815953329,False,19.92122606101549,2.454530788024897,7.402943057958986,1.2635635387028934,22.06649858673264,-42.88049733368851,0.0387854512900964,5.85878179545957,14.268248105434733,0,Pleiades
SIM-Pleiades-0104,Pleiades,0.2159384849802599,False,17.682217514363455,1.920088197920616,7.778119594441239,0.3686011242113183,19.522000519291545,-46.69935927081422,0.0100580337263395,21.10172509941141,12.136590596699516,0,Pleiades
SIM-Pleiades-0105,Pleiades,0.1995479043349176,False,18.163428426211347,2.0111650755323383,7.260916919977728,0.4959496314991287,21.39625013899547,-44.868243039157534,0.0138784889449738,14.640432130234347,12.46838576396947,0,Pleiades
SIM-Pleiades-0106,Pleiades,0.3437510411808176,False,15.181767027868752,1.2946923329577047,7.389523014858166,0.0910146305097279,20.564450102277345,-45.31528759757563,0.0018212600565337,81.19049622542117,9.524849058340434,0,Pleiades
SIM-Pleiades-0107,Pleiades,0.1522420979111959,False,19.788316403275477,2.426401080078365,6.701263832678857,1.1673735730889832,20.038610825026492,-43.07338364982923,0.0355791191029661,5.740462168375687,13.919099986777601,0,Pleiades
SIM-Pleiades-0108,Pleiades,0.4287911618493598,False,14.108531480254785,1.053860619361322,7.254124184063636,0.0666159561642681,19.18582911848209,-45.7340912627566,0.0010538652054756,108.89469433082536,8.411456410444284,0,Pleiades
SIM-Pleiades-0109,Pleiades,0.3870760904963642,False,14.61304040274316,1.1598890061897502,7.297347593365697,0.0741972023348119,19.293100267514937,-44.40190303959581,0.0013065734111603,98.35071085883682,8.928865569860502,0,Pleiades
SIM-Pleiades-0110,Pleiades,0.4397019185891699,False,13.938887260290016,1.0235590929263445,7.484714585137826,0.0640922415167104,20.74423919378681,-45.35820677119505,0.0009697413838903,116.78035294157061,8.30976348043685,0,Pleiades
SIM-Pleiades-0111,Pleiades,0.3626363953858528,False,14.92467048774223,1.2344870007520463,7.307789323336417,0.0788555177886403,18.102029410987072,-46.17292784026531,0.0014618505929546,92.67315120450779,9.243600580548593,0,Pleiades
SIM-Pleiades-0112,Pleiades,0.3147050909533692,False,15.651790824675375,1.408202672134211,7.188930381480914,0.119181586747004,21.20125281159769,-46.03862427528544,0.0026427962801209,60.31913635066307,9.935112214018991,0,Pleiades
SIM-Pleiades-0113,Pleiades,0.3608847195807966,False,14.965735333773482,1.2407592213913052,7.13992675658324,0.0794402459067874,20.44955548553865,-45.202034731873,0.0014813415302262,89.87795386435482,9.234204117181743,0,Pleiades
SIM-Pleiades-0114,Pleiades,0.4218406292813533,False,14.179179611707108,1.072061250384565,7.285523134063647,0.0676661861040766,19.578233683759407,-45.08426343990735,0.0010888728701358,107.66859422013036,8.491483319539931,0,Pleiades
SIM-Pleiades-0115,Pleiades,0.4071230682144885,False,14.303237705644426,1.1093208904030625,7.427547625353863,0.0695158875985065,21.22159794425313,-46.66572438710281,0.0011505295866168,106.84676383983101,8.657464931524833,0,Pleiades
SIM-Pleiades-0116,Pleiades,0.1995008226027623,False,18.093508703837127,1.99091059130043,7.923569023111478,0.4768627422625389,20.62259464399524,-43.71345496863582,0.0133058822678761,16.616037112727756,12.588112931168983,0,Pleiades
SIM-Pleiades-0117,Pleiades,0.4669284331177851,False,13.73439670720024,0.9646274748474336,7.242556816331214,0.0610231544035573,18.902900045194613,-46.46050438089352,0.0008674384801185,118.68538896620876,8.033856261389278,0,Pleiades
SIM-Pleiades-0118,Pleiades,0.4947047153714929,False,13.332883721348354,0.9071410016674818,7.533632086188679,0.0549966463899361,19.34268534012495,-46.89465464655007,0.0006665548796645,136.98348137037075,7.717905756856881,0,Pleiades
SIM-Pleiades-0119,Pleiades,0.3295057290552254,False,15.378561521914191,1.345434641855476,7.596354566579126,0.1028886679660362,19.14739679292193,-45.71909363280079,0.0021675861490093,73.83081846376611,9.781587660003046,0,Pleiades
SIM-Pleiades-0120,Pleiades,0.297696065618614,False,15.895606308378138,1.4755735877522005,7.694946013250404,0.1338470238873697,18.97841315612702,-45.06983440813241,0.0030705381967149,57.49060225444825,10.326634194498476,0,Pleiades
