kepmag,sigma,anchor,label,t0,period,rp_rs,b,a_rstar,id,depth_ratio,shape,dur
14.883314344052785,0.0001429988606431671,TRAPPIST-1e,planet,1.8488720457913694,5.990026313093451,0.07126572929656355,0.33449478925327225,114.69524848961107,SIM-PL-0032,,,
15.90442555096683,0.00024044255509668292,Kepler-452b,planet,51.03731970688032,392.2890300672162,0.0131812694701941,0.663791670830875,203.1387491367664,SIM-PL-0033,,,
14.970317439716744,0.00014821904638300467,HAT-P-7b,planet,1.3429417999929965,2.2415000891294943,0.08401873183027367,0.5591701574206076,3.9166941633897476,SIM-PL-0034,,,
15.381886419382452,0.0001881886419382452,Kepler-10b,planet,0.23470549050535938,0.8387157076644712,0.023249274688210503,0.32101917794372575,3.513758319114743,SIM-PL-0035,,,
15.554699951160812,0.00020546999511608118,Kepler-90b,planet,1.0108961818802775,7.174487231701234,0.016523001669218114,0.4931993154719423,13.043404881998256,SIM-PL-0036,,,
14.98363628705906,0.0001490181772235436,Kepler-90i,planet,9.89138562787443,14.11550019237481,0.022592308762332442,0.3524570544278954,20.479903800587085,SIM-PL-0037,,,
11.305079649979032,3.3050796499790314e-05,TRAPPIST-1b,planet,0.40640636505334454,1.5258162391863515,0.0924498693875127,0.13762911242160492,46.08869681510279,SIM-PL-0038,,,
13.806741598958585,8.516853997396461e-05,TRAPPIST-1e,planet,1.556197550726118,6.184769271867493,0.06929295653790438,0.3175785979471457,117.16788977165207,SIM-PL-0039,,,
11.194592865823594,3.194592865823594e-05,Kepler-452b,planet,104.81375589626845,395.81936506604717,0.013473335834336606,0.5701342495861665,204.35566900957326,SIM-PL-0040,,,
12.73650188934445,5.841254723361123e-05,HAT-P-7b,planet,1.57984633591189,2.2519038843122603,0.08053297247557487,0.4773208121846482,3.9288042162230177,SIM-PL-0041,,,
14.664560550757123,0.00012987363304542738,Kepler-10b,planet,0.5331963585802676,0.8615722263580821,0.02209898600530844,0.3130137170140385,3.577309337510218,SIM-PL-0042,,,
14.488808804358504,0.00011932852826151023,Kepler-90b,planet,4.745217401317967,7.208148829880864,0.0170342303950726,0.436542525538914,13.084171487207634,SIM-PL-0043,,,
15.856861073241017,0.0002356861073241017,Kepler-90i,planet,6.151401670821092,14.338636450571427,0.023495434678785364,0.3750113360554237,20.69516848682374,SIM-PL-0044,,,
12.95415834899395,6.385395872484874e-05,TRAPPIST-1b,planet,1.483422013560498,1.545840170355429,0.07894245743602188,0.12726415839126523,46.49104759304448,SIM-PL-0045,,,
10.108646589623792,2.1086465896237918e-05,TRAPPIST-1e,planet,5.4030463822852495,6.158253872173228,0.06941831597857671,0.3624647903335082,116.83276785995322,SIM-PL-0046,,,
12.767635188347434,5.919087970868585e-05,Kepler-452b,planet,203.49521731083743,377.49006110210263,0.013216544449104667,0.5286792588892364,197.99718349229457,SIM-PL-0047,,,
14.450667007984348,0.00011704002047906089,HAT-P-7b,planet,1.5933514583947368,2.1933757567713044,0.08904401118735462,0.524254056665533,3.860431462460621,SIM-PL-0048,,,
11.776620908879224,3.776620908879224e-05,Kepler-10b,planet,0.5017720989936706,0.8522460150295744,0.02111192570638834,0.2847145383927481,3.5514471418482274,SIM-PL-0049,,,
13.400458858338741,7.501147145846851e-05,Kepler-90b,planet,0.9868114480516793,7.069119795076468,0.015813924937661955,0.4952047917463317,12.915383065710326,SIM-PL-0050,,,
13.432551304242065,7.581378260605162e-05,Kepler-90i,planet,2.516336982304823,14.194613191542075,0.02172526996255303,0.340780544195962,20.556354835270035,SIM-PL-0051,,,
11.6566905620796,3.6566905620796e-05,TRAPPIST-1b,planet,0.017452707406718313,1.4786052205121556,0.08157063529391834,0.13948048441193653,45.13302368275728,SIM-PL-0052,,,
13.764724848740972,8.41181212185243e-05,TRAPPIST-1e,planet,1.0332422781612094,6.25125820554609,0.0701885208438471,0.33637306576959675,118.00612918264225,SIM-PL-0053,,,
11.557707962107477,3.557707962107477e-05,Kepler-452b,planet,366.55338540193173,374.1368576118125,0.015152835050065023,0.6541080668599534,196.82291561992594,SIM-PL-0054,,,
11.932939346847505,3.932939346847504e-05,HAT-P-7b,planet,0.2775044858505075,2.268048266505346,0.08441446878973376,0.5448443455118784,3.9475594776275336,SIM-PL-0055,,,
12.851935515852382,6.129838789630955e-05,Kepler-10b,planet,0.5420054014523726,0.8380782132334887,0.020909887375137007,0.27129050457946274,3.51197759238333,SIM-PL-0056,,,
14.325004495037572,0.0001095002697022543,Kepler-90b,planet,4.210362447050776,6.958149075801953,0.014889274826815251,0.43674924742823223,12.77986354900588,SIM-PL-0057,,,
10.26939830213643,2.2693983021364302e-05,Kepler-90i,planet,3.274666016252216,14.068065675394488,0.023101232282595884,0.44703560906397977,20.433996855087038,SIM-PL-0058,,,
14.217412159607424,0.00010304472957644541,TRAPPIST-1b,planet,0.11965466824836639,1.532743496473262,0.09323681367420829,0.1259406176626897,46.228087635302806,SIM-PL-0059,,,
11.280709479878144,3.280709479878144e-05,TRAPPIST-1e,planet,1.686627707179297,6.214555658182677,0.07459015605429595,0.3760140683720338,117.54378227908997,SIM-PL-0060,,,
12.097831868283025,4.244579670707563e-05,Kepler-452b,planet,58.69232314727621,373.66087601216555,0.012583444522401881,0.5376357044239772,196.6559464838954,SIM-PL-0061,,,
15.51329959117238,0.00020132995911723803,HAT-P-7b,planet,0.4090168201790111,2.206187109510295,0.07434055743426733,0.5152879685924812,3.8754492046943163,SIM-PL-0062,,,
13.393870737887198,7.484676844717995e-05,Kepler-10b,planet,0.06550475022185644,0.8172430332777506,0.023623308017685928,0.33083102325929803,3.4535269845866905,SIM-PL-0063,,,
13.443620292901542,7.609050732253855e-05,Kepler-90b,planet,3.988578548443709,7.1890887715033305,0.014945285811625741,0.4738535121203508,13.061096204571822,SIM-PL-0064,,,
12.880530818822937,6.201327047057342e-05,Kepler-90i,planet,10.070243927122405,14.686280134319182,0.022780205105594743,0.3654289575864169,21.028337371795086,SIM-PL-0065,,,
12.479630256651745,5.199075641629363e-05,TRAPPIST-1b,planet,0.07066679793713124,1.5058844989768745,0.08642397602075332,0.1275725648425882,45.686446699131444,SIM-PL-0066,,,
11.285109960929793,3.285109960929793e-05,TRAPPIST-1e,planet,3.6553381602252464,5.993785781234022,0.07586946687478749,0.3966522463497658,114.74323359221107,SIM-PL-0067,,,
10.189777073844855,2.1897770738448548e-05,Kepler-452b,planet,163.10897269591123,385.55359557281747,0.014146899749077632,0.5731559748214943,200.80684055740136,SIM-PL-0068,,,
15.633335690512183,0.00021333356905121832,HAT-P-7b,planet,0.06870664362238328,2.1763965550399846,0.0775171339878632,0.44560994628758827,3.8404829410541317,SIM-PL-0069,,,
11.5400127543626,3.5400127543626e-05,Kepler-10b,planet,0.10449040748608016,0.8584802993348127,0.022304343477826137,0.33698502969621796,3.5687456092553984,SIM-PL-0070,,,
11.382574108066166,3.3825741080661656e-05,Kepler-90b,planet,2.6390124269870783,7.1091939620041575,0.015435128676472386,0.5687966657920958,12.964147782082435,SIM-PL-0071,,,
11.312148830361041,3.312148830361041e-05,Kepler-90i,planet,6.755062165568513,14.351517062533503,0.020772550382648688,0.3983775473443789,20.707560485254433,SIM-PL-0072,,,
11.407730387295295,3.407730387295295e-05,TRAPPIST-1b,planet,0.9729907246463071,1.4714607690904427,0.08398680350220977,0.11624053838014226,44.98752127543515,SIM-PL-0073,,,
11.647726767480993,3.6477267674809926e-05,TRAPPIST-1e,planet,4.344754446126387,5.9559486038197,0.07419953183283962,0.37649098104665407,114.25982839434243,SIM-PL-0074,,,
14.237072659437718,0.00010422435956626309,Kepler-452b,planet,300.13222194721413,387.392785385883,0.014715982452308068,0.5124283249783306,201.44493410019584,SIM-PL-0075,,,
15.676996534550653,0.00021769965345506533,HAT-P-7b,planet,0.4759852095466621,2.185478172125455,0.07931398366372441,0.4625965180114473,3.851159176834602,SIM-PL-0076,,,
15.853311176187946,0.00023533111761879456,Kepler-10b,planet,0.14275572170810408,0.8568337562168092,0.023843810663152255,0.2693547988778506,3.564180974519361,SIM-PL-0077,,,
12.160688375398394,4.401720938495984e-05,Kepler-90b,planet,0.3338951637443992,6.8993787681189325,0.01641585316473748,0.5613878876728198,12.707800534279912,SIM-PL-0078,,,
14.219951200795217,0.00010319707204771302,Kepler-90i,planet,8.354324371830943,14.27800736663281,0.02093450709993478,0.4130055454226076,20.63678938776102,SIM-PL-0079,,,
12.043093459319532,4.1077336482988316e-05,TRAPPIST-1b,planet,1.5045378496530095,1.5083306962122447,0.0889887078493011,0.11340036480936982,45.73590946753611,SIM-PL-0080,,,
12.409620323392563,5.024050808481406e-05,TRAPPIST-1e,planet,3.5582395632548622,6.123019687304015,0.0631799356513937,0.3614315891902022,116.38670605459674,SIM-PL-0081,,,
14.851222252933308,0.00014107333517599847,Kepler-452b,planet,194.57971820072947,394.4058239193542,0.01253258849139772,0.6050324276404528,203.86885208057876,SIM-PL-0082,,,
12.020839707723102,4.0520992693077545e-05,HAT-P-7b,planet,2.222186715467332,2.239457407089599,0.07799754940798378,0.462780863525353,3.9143142760669125,SIM-PL-0083,,,
15.786092479093714,0.00022860924790937137,Kepler-10b,planet,0.46909468376498725,0.8490473271509286,0.024726143799500076,0.28921913222324797,3.542555273593579,SIM-PL-0084,,,
10.679620907762295,2.6796209077622954e-05,Kepler-90b,planet,4.453344836471242,6.939275181172212,0.01622855320882662,0.4922753513493934,12.756742939231039,SIM-PL-0085,,,
15.06653981594826,0.00015665398159482604,Kepler-90i,planet,10.698211995953203,14.791453600152678,0.021521831600513772,0.41312135186152743,21.128611994123688,SIM-PL-0086,,,
10.458385947056815,2.458385947056815e-05,TRAPPIST-1b,planet,1.512330976852688,1.5232789640678848,0.07777385724228754,0.12277564586200264,46.03758880946735,SIM-PL-0087,,,
11.038406162640982,3.0384061626409815e-05,TRAPPIST-1e,planet,3.8223488982497864,5.98424176172678,0.07243532974529361,0.36735416518088326,114.62139601649032,SIM-PL-0088,,,
12.385922745448475,4.964806863621188e-05,Kepler-452b,planet,67.5868030821409,380.6550148570523,0.013071277961766624,0.5556815502998363,199.10234197285533,SIM-PL-0089,,,
10.03206331738902,2.0320633173890206e-05,HAT-P-7b,planet,0.45518635465725393,2.258897067941605,0.07581129615058953,0.5289407410966425,3.9369338256608075,SIM-PL-0090,,,
11.64144190427417,3.64144190427417e-05,Kepler-10b,planet,0.8067930365213084,0.8137726015528968,0.020943522964512712,0.301775778270004,3.4437430910654063,SIM-PL-0091,,,
12.317606297153969,4.794015742884922e-05,Kepler-90b,planet,2.941625908232608,7.005418174544528,0.017116855737538517,0.5391653865509812,12.8376768854953,SIM-PL-0092,,,
11.970211621083301,3.970211621083301e-05,Kepler-90i,planet,12.881864209699865,14.16916216092943,0.023976118411309904,0.4039391493647598,20.531775704292656,SIM-PL-0093,,,
12.91259858148739,6.281496453718477e-05,TRAPPIST-1b,planet,0.5345603346436263,1.5321842006887538,0.08439084271359165,0.11702893486855567,46.21684124507775,SIM-PL-0094,,,
11.93502779426283,3.935027794262829e-05,TRAPPIST-1e,planet,1.17336293749522,6.074460489720391,0.06730854742282624,0.3696140488195348,115.77054584284937,SIM-PL-0095,,,
10.337615049993266,2.3376150499932657e-05,Kepler-452b,planet,116.5547221610001,393.0526796889119,0.012441033165357758,0.5300609116749806,203.40229043908843,SIM-PL-0096,,,
15.68632085726875,0.00021863208572687505,HAT-P-7b,planet,1.660134372188217,2.1438759441788227,0.0784627665427484,0.4549233985406899,3.802129644599832,SIM-PL-0097,,,
13.836792607289578,8.591981518223945e-05,Kepler-10b,planet,0.40487134880548303,0.8590821651759835,0.022666008845544403,0.26948926718597616,3.5704134053839582,SIM-PL-0098,,,
10.713307166855095,2.7133071668550952e-05,Kepler-90b,planet,4.3543118799014175,6.8048603220856565,0.016070447759855933,0.4868575952422689,12.59147306917475,SIM-PL-0099,,,
13.128314427850377,6.820786069625941e-05,Kepler-90i,planet,5.492891394026032,14.423808281770555,0.02078835590604748,0.4034510830744063,20.77704075170449,SIM-PL-0100,,,
10.569953697769433,2.569953697769433e-05,TRAPPIST-1b,planet,0.4744495570479423,1.5488665726240665,0.09329454874808743,0.14360396202668207,46.55170705170343,SIM-PL-0101,,,
13.472201457975165,7.680503644937914e-05,TRAPPIST-1e,planet,0.0031302376892777812,5.943729015293048,0.07216856301508909,0.30682086283014537,114.10349327000512,SIM-PL-0102,,,
11.421188486791726,3.421188486791726e-05,Kepler-452b,planet,344.0937158013505,392.0223680516466,0.014007074872684145,0.6883465221501247,203.04668176974954,SIM-PL-0103,,,
14.981141549028823,0.0001488684929417294,HAT-P-7b,planet,0.7980942247506986,2.233003035278863,0.0842650399791957,0.44697692114705895,3.9067896584083934,SIM-PL-0104,,,
12.997172038549895,6.492930096374736e-05,Kepler-10b,planet,0.2427927091272756,0.8619108224228408,0.020633616170438504,0.2814104427777908,3.5782465261394196,SIM-PL-0105,,,
15.907025778792239,0.00024070257787922386,Kepler-90b,planet,4.694484713471497,7.186731200724867,0.015919593539315872,0.45998757388363826,13.058240567557611,SIM-PL-0106,,,
11.342391924649073,3.3423919246490723e-05,Kepler-90i,planet,7.314388603210021,14.09994868025422,0.022710677978255534,0.4233880763596643,20.46485878015058,SIM-PL-0107,,,
15.44115226987132,0.00019411522698713207,TRAPPIST-1b,planet,1.0532014697832175,1.516302688973009,0.0846646889063218,0.14942357558416106,45.89692009828522,SIM-PL-0108,,,
14.06169668951312,9.37018013707872e-05,TRAPPIST-1e,planet,0.12207815398138272,6.038054304117125,0.0718725287521459,0.30889100741288084,115.30751593681823,SIM-PL-0109,,,
11.161319717485208,3.161319717485208e-05,Kepler-452b,planet,212.01511144394132,390.0837291366196,0.012434416649709045,0.548058542526991,202.37672110585552,SIM-PL-0110,,,
12.925986853050915,6.314967132627288e-05,HAT-P-7b,planet,1.2973544406793496,2.2076224207431165,0.0732663865498,0.5276810705228167,3.877129894055801,SIM-PL-0111,,,
11.738301221238915,3.7383012212389145e-05,Kepler-10b,planet,0.838045831198775,0.8404007296966375,0.0234174051166357,0.2594187592937782,3.518462956121043,SIM-PL-0112,,,
11.359523205425916,3.3595232054259156e-05,Kepler-90b,planet,0.5416585496359307,7.057365070969661,0.016732168078797013,0.46045799442486873,12.901061728743347,SIM-PL-0113,,,
10.7951106873814,2.7951106873813988e-05,Kepler-90i,planet,0.6686862692550276,14.120667332477199,0.021771715661846852,0.3947947970937117,20.484901430878672,SIM-PL-0114,,,
12.819408547477593,6.048521368693983e-05,TRAPPIST-1b,planet,0.3574472260448371,1.552986993988322,0.08599152120330125,0.12337983311012418,46.634230924802914,SIM-PL-0115,,,
10.949046033009513,2.9490460330095125e-05,TRAPPIST-1e,planet,2.546499216905806,6.216559139971006,0.07145023877865231,0.3417763701706569,117.56904385191324,SIM-PL-0116,,,
11.159540591665648,3.159540591665648e-05,Kepler-452b,planet,341.2802914353393,383.3718696154015,0.013323965431028173,0.68267425502782,200.04858934404706,SIM-PL-0117,,,
13.47375251453741,7.684381286343522e-05,HAT-P-7b,planet,1.659635252825315,2.1884849896084684,0.08352284847448943,0.4536133016489862,3.8546906935670977,SIM-PL-0118,,,
12.891445437840337,6.228613594600843e-05,Kepler-10b,planet,0.7218729201740973,0.8472885979239284,0.022309193062175204,0.32391600856773506,3.5376615154273283,SIM-PL-0119,,,
13.462380978343855,7.655952445859638e-05,Kepler-90b,planet,0.32685963465325824,7.085202813319468,0.015082271314743639,0.473658321247296,12.934964914971324,SIM-PL-0120,,,
11.949815423432893,3.9498154234328936e-05,Kepler-90i,planet,4.1391422059975875,14.500687209052534,0.023955541234977878,0.3560071393198707,20.85080310233614,SIM-PL-0121,,,
13.761307498150739,8.403268745376847e-05,TRAPPIST-1b,planet,0.06246630839415261,1.4779444781026916,0.07745635188476437,0.12366634432953294,45.11957699039407,SIM-PL-0122,,,
10.576191147915484,2.5761911479154837e-05,TRAPPIST-1e,planet,5.979758787185535,6.147330577811592,0.06261548965116039,0.3309271895443162,116.694571079063,SIM-PL-0123,,,
10.345574498129796,2.345574498129796e-05,Kepler-452b,planet,79.3199795617619,386.3083910901891,0.012981450307684633,0.5926345016675388,201.06883386410797,SIM-PL-0124,,,
14.051428006381308,9.308568038287845e-05,HAT-P-7b,planet,0.08566232268090648,2.1420983982669846,0.0841300951923834,0.5035134805857525,3.8000277212723153,SIM-PL-0125,,,
12.705120528979428,5.7628013224485707e-05,Kepler-10b,planet,0.8018233671296036,0.8351772650650389,0.022831535718450716,0.310456535955821,3.5038686025480312,SIM-PL-0126,,,
15.72526164379113,0.000222526164379113,Kepler-90b,planet,3.5959632139050424,7.053714699847805,0.017626521741652752,0.4843941859306541,12.896612691135553,SIM-PL-0127,,,
15.726063700431759,0.00022260637004317587,Kepler-90i,planet,10.849828794082507,14.693382817668306,0.02278009768560783,0.37813248245320036,21.035116741566604,SIM-PL-0128,,,
13.79150357551093,8.478758938777325e-05,TRAPPIST-1b,planet,1.1127494062309262,1.5358969631440431,0.08566686083959922,0.14457630426019358,46.291472362131984,SIM-PL-0129,,,
15.510728668200821,0.0002010728668200821,TRAPPIST-1e,planet,3.1825113532973486,6.2488247881376155,0.06330392824114897,0.36447744101694585,117.97550315578398,SIM-PL-0130,,,
11.038561221902075,3.038561221902075e-05,Kepler-452b,planet,71.22392818817548,378.37348069767364,0.014813037909186387,0.5302642787014457,198.3059712049327,SIM-PL-0131,,,
11.605268712298125,3.6052687122981255e-05,HAT-P-7b,planet,1.1058558881832452,2.244557220936424,0.08598022776045894,0.427347121863239,3.9202546153687474,SIM-PL-0132,,,
13.312652548904705,7.281631372261762e-05,Kepler-10b,planet,0.7771418501415838,0.8194295120389994,0.020931813859670852,0.3125375423643818,3.459684027255734,SIM-PL-0133,,,
12.748376503172421,5.8709412579310536e-05,Kepler-90b,planet,6.851384098225904,6.9128411347713365,0.014870150488357697,0.443515705613683,12.724325836879004,SIM-PL-0134,,,
13.028384502449265,6.570961256123163e-05,Kepler-90i,planet,8.953226636484196,14.046019635698393,0.023418095640250405,0.3778829445938856,20.41264322300328,SIM-PL-0135,,,
10.24136205577387,2.2413620557738697e-05,TRAPPIST-1b,planet,0.9710332891334474,1.4788710082004854,0.09093610918422101,0.13591861726073456,45.138432132336966,SIM-PL-0136,,,
11.045664030288052,3.0456640302880515e-05,TRAPPIST-1e,planet,0.8792833221345717,6.047464718989706,0.0647201167338165,0.34986202112416226,115.4272907127715,SIM-PL-0137,,,
15.448912245441338,0.00019489122454413382,Kepler-452b,planet,372.48649018966717,382.1290497759231,0.013053033229004458,0.5753834831143577,199.61600868873387,SIM-PL-0138,,,
14.84982326459588,0.00014098939587575278,HAT-P-7b,planet,0.8447226647322644,2.1578908788492854,0.07320528608750092,0.5348539543897797,3.8186818178677417,SIM-PL-0139,,,
12.155090298168236,4.3877257454205904e-05,Kepler-10b,planet,0.36915760415675525,0.8122314657449126,0.024745933003960194,0.27201549215178383,3.4393938397224586,SIM-PL-0140,,,
10.958756518126025,2.958756518126025e-05,Kepler-90b,planet,1.5712722744565846,7.126602891294026,0.016003823121798714,0.4968561156689054,12.985303478147515,SIM-PL-0141,,,
10.584136758897728,2.5841367588977278e-05,Kepler-90i,planet,4.184506537147001,14.414844233747196,0.023664281683722956,0.44673139867506495,20.76843157424619,SIM-PL-0142,,,
10.064564523526792,2.0645645235267925e-05,TRAPPIST-1b,planet,1.4208453588877472,1.520455181891655,0.08383267596021925,0.13467989324792476,45.980676353470955,SIM-PL-0143,,,
14.961212811229023,0.0001476727686737414,TRAPPIST-1e,planet,3.7006261107384746,5.943843620814322,0.07159829816781497,0.3465199712028548,114.10496000895724,SIM-PL-0144,,,
12.232300225697008,4.5807505642425205e-05,Kepler-452b,planet,95.85460231685006,377.08910743426145,0.01360504655959078,0.6248989790276899,197.85695594643857,SIM-PL-0145,,,
12.862362276434535,6.155905691086338e-05,HAT-P-7b,planet,2.097578704747355,2.212872111947598,0.07947273029946851,0.4667307797772593,3.8832739629618693,SIM-PL-0146,,,
14.065461936809145,9.39277162085487e-05,Kepler-10b,planet,0.5082006867661594,0.8241037887502239,0.020452036481438354,0.27273081320017645,3.4728282815108353,SIM-PL-0147,,,
15.57681097086913,0.00020768109708691292,Kepler-90b,planet,2.475016609048948,7.206472569709983,0.017374282735125084,0.4916160056270735,13.08214291961399,SIM-PL-0148,,,
11.314953034246384,3.3149530342463844e-05,Kepler-90i,planet,13.297510251227326,14.800104033400604,0.022171454672591382,0.35088357209881,21.13684890544184,SIM-PL-0149,,,
10.345852550729763,2.3458525507297628e-05,TRAPPIST-1b,planet,0.9740884946419479,1.5067962158115988,0.08680961542655889,0.12055410931060802,45.704884988249695,SIM-PL-0150,,,
13.04755949413125,6.618898735328123e-05,TRAPPIST-1e,planet,5.1383191435848055,6.178774308831139,0.0709267871613018,0.33837490149079175,117.09216280831062,SIM-PL-0151,,,
14.29818659569803,0.00010789119574188184,Kepler-452b,planet,274.7592190625133,386.3323883926275,0.01343619943075676,0.5828091405627668,201.07716064788008,SIM-PL-0152,,,
15.839830128480498,0.00023398301284804983,HAT-P-7b,planet,1.6856790412154667,2.1806890137676556,0.0846497144826247,0.4332981397055918,3.8455309489195915,SIM-PL-0153,,,
12.603828043634746,5.509570109086864e-05,Kepler-10b,planet,0.5840173198123406,0.8195834312442926,0.02177010386387957,0.27602198073455303,3.4601172515405985,SIM-PL-0154,,,
15.052513611965686,0.00015525136119656863,Kepler-90b,planet,5.729031464205248,6.969103623639871,0.017204019258521844,0.502515911788,12.793273333380192,SIM-PL-0155,,,
12.259123964010314,4.647809910025785e-05,Kepler-90i,planet,1.196362266280597,14.180977856071298,0.02231291131848974,0.40545067444645594,20.543188446750424,SIM-PL-0156,,,
12.191358572027408,4.4783964300685195e-05,TRAPPIST-1b,planet,0.47854234158122216,1.5059281949584504,0.0796029191785674,0.13512360367392665,45.68733047850065,SIM-PL-0157,,,
13.106713581585968,6.766783953964919e-05,TRAPPIST-1e,planet,1.2376658484514385,5.931707966216906,0.07393809615088309,0.3505488802280969,113.94959364934041,SIM-PL-0158,,,
